ClientUUId,Id,OrderType,OrderPrice,Discount,apply_promo,add_to_cart_total_sum,apply_personal_offer_total_sum,close_app_total_sum,create_order_total_sum,open_app_total_sum,open_bonusaction_total_sum,open_product_card_total_sum,remove_from_cart_total_sum,screen_cart_total_sum,screen_menu_total_sum,screen_profile_total_sum,all_events_total_sum,event_days_total_sum,events_months_total_sum,promo_october_total_sum,applied_promo_total_once,money_spent_total_sum,unique_products_total_sum,order_type_1_total_sum,order_type_2_total_sum,order_type_3_total_sum,days_since_last_order,unique_categories_total_sum,promo_value,promo_usage_ratio_total_sum,order_state_4_total_sum,order_state_11_total_sum,device_diversity,unique_sector_total_sum,order_payment_type_0,order_payment_type_1,order_payment_type_2,AvgTimeBetweenOrders,orders_weekday_0_total_sum,orders_weekday_1_total_sum,orders_weekday_2_total_sum,orders_weekday_3_total_sum,orders_weekday_4_total_sum,orders_weekday_5_total_sum,orders_weekday_6_total_sum,max_order_value,avg_discount,DaysBetweenFirstAndLastOrder,promo_discount_total_sum,promo_usage_ratio_october,unique_pizzeria_total_sum,category_1_promo_used,category_2_promo_used,category_3_promo_used,category_4_promo_used,category_5_promo_used,category_6_promo_used,category_7_promo_used,night_orders,total_discount_amount,unique_visit_tokens
000D3A2155A180EE11E7F14D5E5B1E57,7,1,799,200,0,5.0,0.0,31.0,2.0,32.0,2.0,10.0,2.0,10.0,37.0,7.0,138.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
000D3A2155A180EE11E7F14D5E5B1E57,5,1,1249,250,0,5.0,0.0,31.0,2.0,32.0,2.0,10.0,2.0,10.0,37.0,7.0,138.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
000D3A2155A180EE11E7F3C0CFED70F4,6,1,1249,30,0,13.0,1.0,60.0,3.0,61.0,1.0,11.0,3.0,24.0,35.0,10.0,222.0,4.0,1.0,16,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02401921537229784,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1830,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0
000D3A2155A180EE11E7F3C67F01AB69,7,1,1249,250,0,8.0,3.0,8.0,3.0,8.0,2.0,6.0,2.0,11.0,21.0,6.0,78.0,4.0,1.0,18,True,7913.0,8.0,15.0,0.0,0.0,6.0,3.0,0.200160128102482,0.2,15.0,0.0,1.0,2.0,0.0,0.0,15.0,22.555555555555557,0.0,1.0,1.0,0.0,9.0,3.0,1.0,1045.0,7.116949640287771,203.0,2125,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,15.0,996.0,7.0
000D3A2155A180EE11E7FAC4EAC9AB12,7,1,1249,250,0,12.0,3.0,8.0,2.0,10.0,0.0,6.0,1.0,3.0,15.0,0.0,60.0,4.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
000D3A2155A180F311E7FDFA880ABB17,5,1,799,200,0,8.0,0.0,12.0,4.0,13.0,0.0,11.0,2.0,8.0,18.0,4.0,80.0,4.0,1.0,18,True,13634.0,16.0,26.0,0.0,0.0,7.0,4.0,0.2503128911138924,0.2,26.0,0.0,1.0,1.0,0.0,5.0,21.0,19.77777777777778,2.0,2.0,2.0,16.0,3.0,1.0,0.0,2735.0,10.190759713717016,178.0,3025,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,26.0,1114.0,4.0
000D3A2155A180F311E7FFA474EF8026,5,1,799,200,0,6.0,1.0,9.0,2.0,10.0,0.0,7.0,0.0,4.0,17.0,6.0,62.0,1.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
000D3A21DA51A81111E90ABEF0828098,5,1,799,200,0,8.0,0.0,9.0,2.0,12.0,0.0,6.0,4.0,10.0,24.0,4.0,79.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1820,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
000D3A21DA51A81111E90B551A72E8CE,7,1,799,200,0,17.0,3.0,15.0,2.0,10.0,1.0,10.0,11.0,11.0,27.0,12.0,119.0,5.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
000D3A21DA51A81111E90B551A72E8CE,5,1,1249,300,0,17.0,3.0,15.0,2.0,10.0,1.0,10.0,11.0,11.0,27.0,12.0,119.0,5.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2401921537229784,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
000D3A21DA51A81111E90F191BE9AC38,7,1,799,200,0,23.0,3.0,25.0,3.0,25.0,0.0,24.0,6.0,14.0,47.0,12.0,182.0,4.0,2.0,16,True,12097.0,28.0,10.0,0.0,40.0,16.0,6.0,0.2503128911138924,0.6,50.0,0.0,1.0,1.0,0.0,0.0,50.0,7.333333333333333,0.0,8.0,0.0,7.0,29.0,6.0,0.0,1997.0,19.20019576927283,66.0,1825,0.6666666666666666,5.0,9.0,2.0,6.0,5.0,0.0,16.0,1.0,50.0,3109.0,6.0
000D3A21DA51A81111E90FE485BA2E4A,6,1,699,20,0,4.0,1.0,22.0,3.0,23.0,1.0,3.0,0.0,12.0,32.0,18.0,119.0,7.0,1.0,18,False,5189.0,14.0,8.0,0.0,9.0,2.0,5.0,0.02861230329041488,0.0,17.0,0.0,1.0,2.0,0.0,0.0,17.0,23.11111111111111,0.0,7.0,1.0,1.0,2.0,6.0,0.0,1149.0,5.346293860319986,208.0,1935,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,249.0,13.0
000D3A21DA51A81111E90FE485BA2E4A,7,1,1249,250,0,4.0,1.0,22.0,3.0,23.0,1.0,3.0,0.0,12.0,32.0,18.0,119.0,7.0,1.0,18,False,5189.0,14.0,8.0,0.0,9.0,2.0,5.0,0.200160128102482,0.0,17.0,0.0,1.0,2.0,0.0,0.0,17.0,23.11111111111111,0.0,7.0,1.0,1.0,2.0,6.0,0.0,1149.0,5.346293860319986,208.0,1935,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,249.0,13.0
000D3A21DA51A81111E91690D41A73CC,7,1,1249,250,0,5.0,0.0,14.0,3.0,8.0,0.0,5.0,1.0,9.0,11.0,6.0,62.0,4.0,2.0,18,False,12042.0,13.0,32.0,0.0,0.0,19.0,3.0,0.200160128102482,0.0,32.0,0.0,1.0,1.0,3.0,0.0,29.0,11.555555555555555,0.0,4.0,0.0,0.0,7.0,15.0,6.0,1529.0,16.504872953761414,104.0,3540,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,2546.0,5.0
000D3A21DA51A81111E9172A6204C4F1,7,1,699,200,0,9.0,0.0,16.0,4.0,33.0,0.0,13.0,1.0,10.0,60.0,20.0,166.0,8.0,1.0,18,False,9128.0,14.0,20.0,0.0,5.0,7.0,4.0,0.2861230329041488,0.0,25.0,0.0,1.0,1.0,0.0,0.0,25.0,11.555555555555555,0.0,7.0,3.0,2.0,13.0,0.0,0.0,1302.0,12.087160726827417,104.0,2535,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,1670.0,21.0
000D3A21DA51A81111E9172A6204C4F1,7,1,1249,250,0,9.0,0.0,16.0,4.0,33.0,0.0,13.0,1.0,10.0,60.0,20.0,166.0,8.0,1.0,18,False,9128.0,14.0,20.0,0.0,5.0,7.0,4.0,0.200160128102482,0.0,25.0,0.0,1.0,1.0,0.0,0.0,25.0,11.555555555555555,0.0,7.0,3.0,2.0,13.0,0.0,0.0,1302.0,12.087160726827417,104.0,2535,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,1670.0,21.0
000D3A21DA51A81111E91B0E718F7F67,6,1,749,25,0,28.0,3.0,16.0,2.0,16.0,1.0,16.0,22.0,23.0,44.0,4.0,175.0,4.0,2.0,18,True,6741.0,18.0,0.0,0.0,45.0,12.0,5.0,0.03337783711615487,0.3,45.0,0.0,1.0,0.0,0.0,0.0,45.0,24.11111111111111,6.0,12.0,14.0,0.0,0.0,13.0,0.0,1616.0,12.973436569187374,217.0,575,0.0,2.0,3.0,2.0,11.0,3.0,0.0,0.0,0.0,45.0,1772.0,3.0
000D3A21DA51A81111E91B70B8AAC62F,7,1,799,200,0,5.0,2.0,23.0,2.0,22.0,0.0,10.0,10.0,14.0,26.0,11.0,125.0,10.0,1.0,10,True,10018.0,19.0,83.0,0.0,0.0,3.0,6.0,0.2503128911138924,0.8,83.0,0.0,1.0,1.0,0.0,0.0,83.0,19.88888888888889,12.0,11.0,22.0,11.0,27.0,0.0,0.0,1287.0,21.26048868743541,179.0,1000,1.0,1.0,9.0,2.0,16.0,12.0,18.0,2.0,0.0,83.0,2771.0,14.0
000D3A21DA51A81111E91BD69F1466CB,7,1,799,200,0,7.0,2.0,49.0,2.0,49.0,0.0,11.0,0.0,6.0,22.0,6.0,154.0,3.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1640,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
000D3A21DA51A81111E91BD69F1466CB,7,1,1249,200,0,7.0,2.0,49.0,2.0,49.0,0.0,11.0,0.0,6.0,22.0,6.0,154.0,3.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16012810248198558,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1640,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
000D3A21DA51A81111E91E311726D546,7,1,799,200,0,7.0,3.0,16.0,3.0,18.0,0.0,11.0,5.0,11.0,31.0,14.0,119.0,6.0,1.0,18,True,13549.0,19.0,41.0,0.0,7.0,2.0,5.0,0.2503128911138924,0.2,48.0,0.0,1.0,1.0,0.0,0.0,48.0,13.88888888888889,5.0,14.0,11.0,4.0,3.0,4.0,7.0,2539.0,17.572789351407458,125.0,2875,0.3333333333333333,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,2599.0,11.0
000D3A21DA51A81111E91E311726D546,7,1,1249,250,0,7.0,3.0,16.0,3.0,18.0,0.0,11.0,5.0,11.0,31.0,14.0,119.0,6.0,1.0,18,True,13549.0,19.0,41.0,0.0,7.0,2.0,5.0,0.200160128102482,0.2,48.0,0.0,1.0,1.0,0.0,0.0,48.0,13.88888888888889,5.0,14.0,11.0,4.0,3.0,4.0,7.0,2539.0,17.572789351407458,125.0,2875,0.3333333333333333,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,2599.0,11.0
000D3A21DA51A81111E9219F150DF9F5,5,1,999,200,0,21.0,0.0,15.0,3.0,14.0,0.0,1.0,4.0,7.0,10.0,3.0,78.0,5.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2002002002002002,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
000D3A21DA51A81111E9246FD92B4A3B,5,1,699,150,0,6.0,1.0,8.0,2.0,9.0,3.0,12.0,0.0,6.0,29.0,15.0,91.0,2.0,1.0,16,True,4001.0,19.0,18.0,0.0,4.0,18.0,5.0,0.2145922746781116,0.3333333333333333,22.0,0.0,1.0,1.0,0.0,0.0,22.0,32.6,0.0,0.0,3.0,2.0,6.0,7.0,4.0,1390.0,15.154566391327386,163.0,1995,0.0,3.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,22.0,923.0,6.0
000D3A21DA51A81111E9246FD92B4A3B,5,1,899,200,0,6.0,1.0,8.0,2.0,9.0,3.0,12.0,0.0,6.0,29.0,15.0,91.0,2.0,1.0,16,True,4001.0,19.0,18.0,0.0,4.0,18.0,5.0,0.22246941045606228,0.3333333333333333,22.0,0.0,1.0,1.0,0.0,0.0,22.0,32.6,0.0,0.0,3.0,2.0,6.0,7.0,4.0,1390.0,15.154566391327386,163.0,1995,0.0,3.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,22.0,923.0,6.0
000D3A21DA51A81111E9260EB97198E1,7,1,799,200,0,4.0,0.0,20.0,2.0,19.0,1.0,9.0,1.0,3.0,16.0,10.0,85.0,4.0,1.0,14,True,15610.0,30.0,33.0,0.0,6.0,5.0,4.0,0.2503128911138924,0.3,39.0,0.0,1.0,1.0,0.0,0.0,39.0,21.333333333333332,0.0,9.0,7.0,0.0,3.0,10.0,10.0,3278.0,19.701215159326065,192.0,1895,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,39.0,3865.0,4.0
000D3A21DA51A81111E9260EB97198E1,7,1,1249,250,0,4.0,0.0,20.0,2.0,19.0,1.0,9.0,1.0,3.0,16.0,10.0,85.0,4.0,1.0,14,True,15610.0,30.0,33.0,0.0,6.0,5.0,4.0,0.200160128102482,0.3,39.0,0.0,1.0,1.0,0.0,0.0,39.0,21.333333333333332,0.0,9.0,7.0,0.0,3.0,10.0,10.0,3278.0,19.701215159326065,192.0,1895,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,39.0,3865.0,4.0
000D3A21DA51A81111E927B20085BBFD,5,1,749,200,0,8.0,0.0,12.0,3.0,11.0,0.0,2.0,0.0,6.0,14.0,5.0,61.0,3.0,2.0,18,False,9056.0,15.0,15.0,4.0,17.0,11.0,6.0,0.26702269692923897,0.0,36.0,0.0,1.0,1.0,0.0,0.0,36.0,13.333333333333334,0.0,0.0,0.0,6.0,5.0,4.0,21.0,1987.0,9.940828402366865,120.0,3425,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,168.0,1.0
000D3A21DA51A81111E927B20085BBFD,6,1,1249,20,0,8.0,0.0,12.0,3.0,11.0,0.0,2.0,0.0,6.0,14.0,5.0,61.0,3.0,2.0,18,False,9056.0,15.0,15.0,4.0,17.0,11.0,6.0,0.016012810248198558,0.0,36.0,0.0,1.0,1.0,0.0,0.0,36.0,13.333333333333334,0.0,0.0,0.0,6.0,5.0,4.0,21.0,1987.0,9.940828402366865,120.0,3425,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,168.0,1.0
000D3A21DA51A81111E927C596570E41,5,1,799,200,0,5.0,0.0,24.0,2.0,25.0,0.0,10.0,1.0,3.0,17.0,2.0,89.0,3.0,1.0,12,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
000D3A21DA51A81111E927C596570E41,6,1,1249,20,0,5.0,0.0,24.0,2.0,25.0,0.0,10.0,1.0,3.0,17.0,2.0,89.0,3.0,1.0,12,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016012810248198558,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
000D3A21DA51A81111E9284FA5D23386,5,1,799,200,0,8.0,0.0,10.0,2.0,14.0,0.0,11.0,6.0,8.0,32.0,4.0,95.0,3.0,1.0,16,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1580,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
000D3A21DA51A81111E9284FA5D23386,6,1,1249,25,0,8.0,0.0,10.0,2.0,14.0,0.0,11.0,6.0,8.0,32.0,4.0,95.0,3.0,1.0,16,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.020016012810248198,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1580,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
000D3A21DA51A81111E928A7B7F0A3F0,5,1,799,200,0,11.0,0.0,44.0,2.0,47.0,0.0,32.0,3.0,20.0,45.0,20.0,224.0,16.0,2.0,16,False,7990.0,5.0,36.0,0.0,0.0,13.0,2.0,0.2503128911138924,0.0,36.0,0.0,1.0,2.0,8.0,0.0,28.0,26.25,4.0,0.0,4.0,0.0,20.0,8.0,0.0,950.0,9.015219417138038,210.0,1480,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,803.0,18.0
000D3A21DA51A81111E929F38768A763,5,1,799,200,0,18.0,0.0,20.0,2.0,22.0,0.0,10.0,1.0,15.0,29.0,4.0,121.0,3.0,1.0,18,False,12028.0,28.0,43.0,0.0,0.0,14.0,6.0,0.2503128911138924,0.0,43.0,0.0,1.0,1.0,0.0,25.0,18.0,17.22222222222222,0.0,8.0,14.0,13.0,3.0,5.0,0.0,1967.0,10.901305136870882,155.0,1905,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.0,1384.0,6.0
000D3A21DA51A81111E929F38768A763,5,1,1249,250,0,18.0,0.0,20.0,2.0,22.0,0.0,10.0,1.0,15.0,29.0,4.0,121.0,3.0,1.0,18,False,12028.0,28.0,43.0,0.0,0.0,14.0,6.0,0.200160128102482,0.0,43.0,0.0,1.0,1.0,0.0,25.0,18.0,17.22222222222222,0.0,8.0,14.0,13.0,3.0,5.0,0.0,1967.0,10.901305136870882,155.0,1905,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.0,1384.0,6.0
000D3A21DA51A81211E93218C6E82F18,6,1,799,20,0,3.0,2.0,5.0,2.0,7.0,0.0,11.0,0.0,5.0,15.0,4.0,54.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.025031289111389236,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,860,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
000D3A21DA51A81211E932D267C4CEED,7,1,1249,200,0,20.0,0.0,31.0,3.0,30.0,0.0,22.0,8.0,19.0,54.0,20.0,207.0,5.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16012810248198558,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0
000D3A21DA51A81211E93386AB41B41C,6,1,749,25,0,11.0,0.0,13.0,2.0,13.0,0.0,11.0,2.0,12.0,24.0,4.0,92.0,4.0,1.0,16,False,16022.0,20.0,48.0,0.0,0.0,2.0,5.0,0.03337783711615487,0.0,48.0,0.0,1.0,2.0,0.0,0.0,48.0,27.75,0.0,14.0,14.0,9.0,0.0,0.0,11.0,2126.0,12.073547278523158,222.0,1790,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,2209.0,6.0
000D3A21DA51A81211E93386AB41B41C,5,1,1249,300,0,11.0,0.0,13.0,2.0,13.0,0.0,11.0,2.0,12.0,24.0,4.0,92.0,4.0,1.0,16,False,16022.0,20.0,48.0,0.0,0.0,2.0,5.0,0.2401921537229784,0.0,48.0,0.0,1.0,2.0,0.0,0.0,48.0,27.75,0.0,14.0,14.0,9.0,0.0,0.0,11.0,2126.0,12.073547278523158,222.0,1790,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,2209.0,6.0
000D3A21DA51A81211E9350DCC731D5E,7,1,749,200,0,12.0,0.0,18.0,3.0,20.0,0.0,7.0,0.0,12.0,21.0,8.0,101.0,3.0,1.0,14,True,11435.0,28.0,70.0,0.0,0.0,4.0,5.0,0.26702269692923897,0.1,70.0,0.0,1.0,1.0,0.0,0.0,70.0,12.555555555555555,0.0,21.0,0.0,16.0,7.0,19.0,7.0,1923.0,22.56142286090876,113.0,2570,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,70.0,3458.0,4.0
000D3A21DA51A81211E9350DCC731D5E,5,1,1249,300,0,12.0,0.0,18.0,3.0,20.0,0.0,7.0,0.0,12.0,21.0,8.0,101.0,3.0,1.0,14,True,11435.0,28.0,70.0,0.0,0.0,4.0,5.0,0.2401921537229784,0.1,70.0,0.0,1.0,1.0,0.0,0.0,70.0,12.555555555555555,0.0,21.0,0.0,16.0,7.0,19.0,7.0,1923.0,22.56142286090876,113.0,2570,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,70.0,3458.0,4.0
000D3A21DA51A81211E9366E457B99AE,5,1,799,200,0,8.0,1.0,8.0,2.0,7.0,1.0,12.0,3.0,7.0,18.0,0.0,67.0,3.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
000D3A21DA51A81211E93697F5A5F97B,5,1,749,200,0,8.0,0.0,0.0,4.0,5.0,0.0,8.0,0.0,4.0,12.0,8.0,49.0,4.0,1.0,16,False,10311.0,6.0,32.0,0.0,0.0,6.0,3.0,0.26702269692923897,0.0,32.0,0.0,1.0,1.0,0.0,0.0,32.0,6.777777777777778,0.0,0.0,0.0,0.0,18.0,3.0,11.0,1469.0,1.4816623192116338,61.0,1690,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,150.0,4.0
000D3A21DA51A81211E939BE61699B66,6,1,749,25,0,5.0,2.0,17.0,2.0,16.0,8.0,4.0,4.0,5.0,19.0,7.0,89.0,7.0,2.0,18,True,4084.0,12.0,4.0,0.0,11.0,23.0,4.0,0.03337783711615487,0.5,15.0,0.0,1.0,1.0,0.0,0.0,15.0,3.4444444444444446,3.0,4.0,1.0,1.0,1.0,4.0,1.0,764.0,53.16378162956903,31.0,2290,0.5,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,3158.0,6.0
000D3A21DA51A81211E939BE61699B66,7,1,1249,200,0,5.0,2.0,17.0,2.0,16.0,8.0,4.0,4.0,5.0,19.0,7.0,89.0,7.0,2.0,18,True,4084.0,12.0,4.0,0.0,11.0,23.0,4.0,0.16012810248198558,0.5,15.0,0.0,1.0,1.0,0.0,0.0,15.0,3.4444444444444446,3.0,4.0,1.0,1.0,1.0,4.0,1.0,764.0,53.16378162956903,31.0,2290,0.5,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,3158.0,6.0
000D3A21DA51A81211E93B792D0AC6AE,7,1,799,200,0,7.0,6.0,16.0,2.0,19.0,2.0,7.0,5.0,9.0,24.0,6.0,103.0,2.0,1.0,16,True,8874.0,11.0,17.0,0.0,0.0,5.0,3.0,0.2503128911138924,0.3,17.0,0.0,1.0,2.0,0.0,0.0,17.0,24.22222222222222,1.0,2.0,0.0,2.0,2.0,5.0,5.0,1221.0,13.703990597014377,218.0,1955,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,1602.0,6.0
000D3A21DA51A81211E93F28769D70ED,5,1,749,200,0,6.0,1.0,31.0,3.0,32.0,0.0,19.0,1.0,18.0,46.0,15.0,172.0,3.0,1.0,14,True,7708.0,10.0,19.0,0.0,1.0,5.0,5.0,0.26702269692923897,0.7,20.0,0.0,1.0,1.0,0.0,0.0,20.0,20.333333333333332,0.0,3.0,2.0,0.0,8.0,4.0,3.0,962.0,19.653538497431196,183.0,1500,0.3333333333333333,2.0,7.0,2.0,4.0,1.0,1.0,0.0,0.0,20.0,1896.0,7.0
